111,Jawa Timur,Pacitan,http://tides.big.go.id:8888/kacrut/0124PCTN01/0124PCTN01.html,http://tides.big.go.id:8888/kacrut/0124PCTN01/temp.csv
112,Jawa Timur,Prigi,http://tides.big.go.id:8888/kacrut/0022PRIG01/0022PRIG01.html,http://tides.big.go.id:8888/kacrut/0022PRIG01/temp.csv
113,Jawa Timur,Sendang,http://tides.big.go.id:8888/kacrut/0136SBRU01/0136SBRU01.html,http://tides.big.go.id:8888/kacrut/0136SBRU01/temp.csv
114,Jawa Timur,Ketapang,http://tides.big.go.id:8888/kacrut/0121KTPG01/0121KTPG01.html,http://tides.big.go.id:8888/kacrut/0121KTPG01/temp.csv
115,Jawa Timur,Kalianget,http://tides.big.go.id:8888/kacrut/0033KLGT01/0033KLGT01.html,http://tides.big.go.id:8888/kacrut/0033KLGT01/temp.csv
116,Jawa Timur,Surabaya,http://tides.big.go.id:8888/kacrut/0002SRBY01/0002SRBY01.html,http://tides.big.go.id:8888/kacrut/0002SRBY01/temp.csv
117,Jawa Timur,Tuban,http://tides.big.go.id:8888/kacrut/0112TBAN01/0112TBAN01.html,http://tides.big.go.id:8888/kacrut/0112TBAN01/temp.csv
118,Jawa Tengah,Cilacap,http://tides.big.go.id:8888/kacrut/0001CCAP01/0001CCAP01.html,http://tides.big.go.id:8888/kacrut/0001CCAP01/temp.csv
119,Jawa Tengah,Pekalongan,http://tides.big.go.id:8888/kacrut/0157PKLG01/0157PKLG01.html,http://tides.big.go.id:8888/kacrut/0157PKLG01/temp.csv
120,Jawa Tengah,Semarang I,http://tides.big.go.id:8888/kacrut/0042SMRG01/0042SMRG01.html,http://tides.big.go.id:8888/kacrut/0042SMRG01/temp.csv
121,Jawa Tengah,Semarang II,http://tides.big.go.id:8888/kacrut/0142SMRG01/0142SMRG01.html,http://tides.big.go.id:8888/kacrut/0142SMRG01/temp.csv
122,Jawa Tengah,Jepara,http://tides.big.go.id:8888/kacrut/0018JPRA01/0018JPRA01.html,http://tides.big.go.id:8888/kacrut/0018JPRA01/temp.csv
